nohup: ignoring input
Data split into 2262300 training samples and 565576 testing samples.
Applying preprocessing (MinMaxScaler and OneHotEncoder)...
Shape after initial preprocessing (sparse) - X_train: (2262300, 51251), X_test: (565576, 51251)

==================== TESTING MODEL: estimators=2, depth=2, svd=200 ====================

Applying TruncatedSVD to reduce feature count from 51251 to 200...
Shape after SVD reduction (dense) - X_train: (2262300, 200), X_test: (565576, 200)
Final training data shape: (2262300, 200)
Final testing data shape: (565576, 200)
Record 1/1000 | Predicted: [0] | True: 0 | Time: 0.0018s
Record 87/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 88/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 89/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 90/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 91/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 92/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 93/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 94/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 95/1000 | Predicted: [1] | True: 1 | Time: 0.0016s
Record 96/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 97/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 98/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 99/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 100/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 101/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 102/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 103/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 104/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 105/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 106/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 107/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 108/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 109/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 110/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 111/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 112/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 113/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 114/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 115/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 116/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 117/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 118/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 119/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 120/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 121/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 122/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 123/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 124/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 125/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 126/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 127/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 128/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 129/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 130/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 131/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 132/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 133/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 134/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 135/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 136/1000 | Predicted: [0] | True: 1 | Time: 0.0016s
Record 137/1000 | Predicted: [0] | True: 1 | Time: 0.0016s
Record 138/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 139/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 140/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 141/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 142/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 143/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 144/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 145/1000 | Predicted: [1] | True: 0 | Time: 0.0015s
Record 146/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 147/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 148/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 149/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 150/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 151/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 152/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 153/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 154/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 155/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 156/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 157/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 158/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 159/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 160/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 161/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 162/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 163/1000 | Predicted: [1] | True: 0 | Time: 0.0015s
Record 164/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 165/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 166/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 167/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 168/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 169/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 170/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 171/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 172/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 173/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 174/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 175/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 176/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 177/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 178/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 179/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 180/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 181/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 182/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 183/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 184/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 185/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 186/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 187/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 188/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 189/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 190/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 191/1000 | Predicted: [1] | True: 0 | Time: 0.0015s
Record 192/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 193/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 194/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 195/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 196/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 197/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 198/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 199/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 200/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 201/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 202/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 203/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 204/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 205/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 206/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 207/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 208/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 209/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 210/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 211/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 212/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 213/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 214/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 215/1000 | Predicted: [0] | True: 0 | Time: 0.0018s
Record 216/1000 | Predicted: [0] | True: 0 | Time: 0.0017s
Record 217/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 218/1000 | Predicted: [0] | True: 1 | Time: 0.0016s
Record 219/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 220/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 221/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 222/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 223/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 224/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 225/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 226/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 227/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 228/1000 | Predicted: [0] | True: 1 | Time: 0.0016s
Record 229/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 230/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 231/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 232/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 233/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 234/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 235/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 236/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 237/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 238/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 239/1000 | Predicted: [0] | True: 1 | Time: 0.0016s
Record 240/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 241/1000 | Predicted: [0] | True: 1 | Time: 0.0016s
Record 242/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 243/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 244/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 245/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 246/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 247/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 248/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 249/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 250/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 251/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 252/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 253/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 254/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 255/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 256/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 257/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 258/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 259/1000 | Predicted: [0] | True: 1 | Time: 0.0016s
Record 260/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 261/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 262/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 263/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 264/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 265/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 266/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 267/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 268/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 269/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 270/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 271/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 272/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 273/1000 | Predicted: [0] | True: 1 | Time: 0.0016s
Record 274/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 275/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 276/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 277/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 278/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 279/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 280/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 281/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 282/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 283/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 284/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 285/1000 | Predicted: [1] | True: 0 | Time: 0.0015s
Record 286/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 287/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 288/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 289/1000 | Predicted: [0] | True: 1 | Time: 0.0017s
Record 290/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 291/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 292/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 293/1000 | Predicted: [0] | True: 1 | Time: 0.0014s
Record 294/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 295/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 296/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 297/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 298/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 299/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 300/1000 | Predicted: [1] | True: 0 | Time: 0.0015s
Record 301/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 302/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 303/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 304/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 305/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 306/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 307/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 308/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 309/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 310/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 311/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 312/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 313/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 314/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 315/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 316/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 317/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 318/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 319/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 320/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 321/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 322/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 323/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 324/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 325/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 326/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 327/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 328/1000 | Predicted: [0] | True: 1 | Time: 0.0014s
Record 329/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 330/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 331/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 332/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 333/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 334/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 335/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 336/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 337/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 338/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 339/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 340/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 341/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 342/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 343/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 344/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 345/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 346/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 347/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 348/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 349/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 350/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 351/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 352/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 353/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 354/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 355/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 356/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 357/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 358/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 359/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 360/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 361/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 362/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 363/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 364/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 365/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 366/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 367/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 368/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 369/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 370/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 371/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 372/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 373/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 374/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 375/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 376/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 377/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 378/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 379/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 380/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 381/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 382/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 383/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 384/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 385/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 386/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 387/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 388/1000 | Predicted: [0] | True: 1 | Time: 0.0014s
Record 389/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 390/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 391/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 392/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 393/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 394/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 395/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 396/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
